country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,63.962,2006
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,64.284,2007
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,64.624,2008
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,64.873,2009
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,65.207,2010
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,65.687,2011
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,65.94,2012
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,66.217,2013
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,66.459,2014
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,66.146,2015
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,67.105,2016
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,67.372,2017
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,67.627,2018
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,67.87,2019
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,67.453,2020
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,66.863,2021
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,68.586,2022
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,68.835,2023
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.73,1990
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.73,1991
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.28,1992
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,55.84,1993
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.39,1994
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,62.95,1995
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,66.5,1996
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,71.63,1997
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,76.75,1998
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,81.88,1999
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,84.91,2000
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,87.94,2001
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,90.97,2002
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,94,2003
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,91.12,2004
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,88.24,2005
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,85.36,2006
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,82.48,2007
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,79.6,2008
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,79.18,2009
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,78.76,2010
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,78.34,2011
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,77.92,2012
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,77.5,2013
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,79.7,2014
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,79.8,2015
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.86,2016
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,27.91,2017
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,27.18,2018
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,29.46,2019
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,30.85,2020
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,31.76,2021
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,33.06,2022
NPL,Nepal,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,33.06,2023
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,79.79,1990
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,79.79,1991
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,78.87,1992
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,77.95,1993
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,77.04,1994
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,76.12,1995
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,75.2,1996
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,80.18,1997
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,85.17,1998
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,90.15,1999
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,90.56,2000
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,90.98,2001
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,91.39,2002
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,91.8,2003
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,90.99,2004
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,90.17,2005
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,89.36,2006
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,88.54,2007
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,87.73,2008
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,87.3,2009
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,86.88,2010
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,86.45,2011
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,86.03,2012
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,85.6,2013
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,86.8,2014
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,86.3,2015
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.63,2016
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,54.95,2017
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,54.77,2018
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,55.06,2019
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,54.88,2020
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,55.45,2021
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,56.11,2022
NPL,Nepal,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,56.11,2023
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.2,2011
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.035,2012
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,31.93,2013
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.753,2014
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,32.696,2015
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,31.034,2016
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,30.952,2017
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,30.705,2018
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,30.629,2019
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,30.551,2020
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,30.369,2021
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,29.752,2022
NPL,Nepal,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,29.743,2023
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.332,1990
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.242,1991
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.199,1992
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.258,1993
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.212,1994
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.272,1995
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.344,1996
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.301,1997
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.278,1998
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.319,1999
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.387,2000
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.471,2001
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.794,2002
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,2.979,2003
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.044,2004
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.128,2005
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.177,2006
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.262,2007
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.294,2008
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.436,2009
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.6,2010
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,3.664,2011
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,4.343,2012
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,4.494,2013
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,4.781,2014
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,4.945,2015
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,5.161,2016
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,6.406,2017
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.493,2018
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.927,2019
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.396,2020
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.654,2021
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.806,2022
NPL,Nepal,mf,Material footprint per capita (tonnes),PHDI,Planetary pressuresâ€“adjusted Human Development Index,7.948,2023
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,961.231,1990
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,855.73,1991
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,812.868,1992
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,736.392,1993
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,703.461,1994
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,680.806,1995
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,628.125,1996
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,583.325,1997
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,543.057,1998
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,538.49,1999
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,503.981,2000
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,484.12,2001
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,465.749,2002
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,437.712,2003
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,391.707,2004
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,380.39,2005
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,357.876,2006
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,354.591,2007
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,343.525,2008
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,338.381,2009
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,349.205,2010
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,294.896,2011
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,287.718,2012
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,260.786,2013
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,253.2,2014
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,251.802,2015
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,223.84,2016
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,223.173,2017
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,201.154,2018
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,182.32,2019
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,174.41,2020
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,174.41,2021
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,174.41,2022
NPL,Nepal,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,174.41,2023
NPL,Nepal,mpi_rank,MPI Value (Range: 0 to 1),MPI,Multidimensional Poverty Index,0.074,2019
NPL,Nepal,mpi_rank,MPI Value (Range: 0 to 1),MPI,Multidimensional Poverty Index,0.085,2022
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.467,1990
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.521,1991
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.575,1992
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.629,1993
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.682,1994
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.736,1995
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.768,1996
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.8,1997
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.831,1998
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.863,1999
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,2.895,2000
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3,2001
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.052,2002
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.104,2003
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.156,2004
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.208,2005
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.26,2006
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.312,2007
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.364,2008
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.416,2009
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.468,2010
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.52,2011
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.563,2012
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.606,2013
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.648,2014
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.691,2015
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.734,2016
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,3.934,2017
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.133,2018
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.333,2019
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.418,2020
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.504,2021
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.504,2022
NPL,Nepal,mys,Mean Years of Schooling (years),HDI,Human Development Index,4.504,2023
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.033,1990
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.086,1991
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.139,1992
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.192,1993
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.244,1994
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.297,1995
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.343,1996
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.388,1997
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.433,1998
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.479,1999
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.524,2000
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.64,2001
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.708,2002
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.776,2003
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.844,2004
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.912,2005
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,1.98,2006
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.048,2007
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.116,2008
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.184,2009
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.252,2010
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.32,2011
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.376,2012
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.433,2013
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.489,2014
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.545,2015
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.602,2016
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,2.817,2017
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.031,2018
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.246,2019
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.359,2020
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.472,2021
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.472,2022
NPL,Nepal,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,3.472,2023
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,3.844,1990
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,3.912,1991
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,3.981,1992
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.049,1993
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.118,1994
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.187,1995
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.208,1996
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.229,1997
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.25,1998
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.272,1999
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.293,2000
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.39,2001
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.444,2002
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.498,2003
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.552,2004
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.606,2005
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.66,2006
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.714,2007
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.768,2008
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.822,2009
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.876,2010
NPL,Nepal,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,4.93,2011
